ID,sources
NZ_CP066949.1_2297,GajA.faa
NZ_CP066949.1_469,PrrC.faa
NZ_CP066953.1_2432,GajA.faa
NZ_CP066953.1_531,Ppl.faa
NZ_CP066955.1_1073,GajA.faa
NZ_CP066955.1_544,Ppl.faa
NZ_CP066958.1_1180,PrrC.faa
NZ_CP066958.1_1954,GajA.faa
NZ_CP066958.1_4030,PrrC.faa
NZ_CP066959.1_1113,PrrC.faa
NZ_CP066961.1_3881,PrrC.faa
NZ_CP066963.1_148,GajA.faa
NZ_CP066963.1_2699,PrrC.faa
NZ_CP066966.1_2548,LmuB.faa
NZ_CP066966.1_474,PrrC.faa
NZ_CP066966.1_537,Ppl.faa
NZ_CP066969.1_3776,PrrC.faa
NZ_CP066969.1_537,GajA.faa
NZ_CP066970.1_2046,GajA.faa
NZ_CP066970.1_537,Ppl.faa
NZ_CP066972.1_482,PrrC.faa
NZ_CP066972.1_542,Ppl.faa
NZ_CP066975.1_482,PrrC.faa
NZ_CP066975.1_542,Ppl.faa
NZ_CP066979.1_1516,LmuB.faa
NZ_CP066979.1_3512,Ppl.faa
NZ_CP066980.1_2610,LmuB.faa
NZ_CP066980.1_618,Ppl.faa
NZ_CP066981.1_2512,GajA.faa
NZ_CP066981.1_546,PrrC.faa
NZ_CP066981.1_607,Ppl.faa
NZ_CP066982.1_1655,GajA.faa
NZ_CP066982.1_3558,Ppl.faa
NZ_CP066982.1_3619,PrrC.faa
NZ_CP066983.1_1654,GajA.faa
NZ_CP066983.1_3556,Ppl.faa
NZ_CP066983.1_3617,PrrC.faa
NZ_CP066984.1_1498,GajA.faa
NZ_CP066984.1_3401,Ppl.faa
NZ_CP066984.1_3462,PrrC.faa
NZ_CP066985.1_1652,GajA.faa
NZ_CP066985.1_3552,Ppl.faa
NZ_CP066985.1_3613,PrrC.faa
NZ_CP066986.1_2515,GajA.faa
NZ_CP066986.1_549,PrrC.faa
NZ_CP066986.1_609,Ppl.faa
NZ_CP066987.1_1999,GajA.faa
NZ_CP066987.1_3027,PrrC.faa
NZ_CP066987.1_3691,PrrC.faa
NZ_CP066988.1_1193,PrrC.faa
NZ_CP066988.1_2219,GajA.faa
NZ_CP066988.1_528,PrrC.faa
NZ_CP066990.1_1203,PrrC.faa
NZ_CP066990.1_2230,GajA.faa
NZ_CP066990.1_539,PrrC.faa
NZ_CP066992.1_3756,GajA.faa
NZ_CP066993.1_3750,GajA.faa
NZ_CP066994.1_507,GajA.faa
NZ_CP066995.1_3750,GajA.faa
NZ_CP066996.1_506,GajA.faa
NZ_CP066997.1_2088,GajA.faa
NZ_CP066997.1_3124,PrrC.faa
NZ_CP066997.1_539,PrrC.faa
NZ_CP066999.1_2523,GajA.faa
NZ_CP066999.1_558,PrrC.faa
NZ_CP066999.1_619,Ppl.faa
NZ_CP067000.1_2068,PrrC.faa
NZ_CP067000.1_2129,Ppl.faa
NZ_CP067000.1_4045,GajA.faa
NZ_CP067001.1_1277,GajA.faa
NZ_CP067001.1_3162,Ppl.faa
NZ_CP067001.1_3222,PrrC.faa
NZ_CP067002.1_2132,GajA.faa
NZ_CP067002.1_3665,Ppl.faa
NZ_CP067004.1_3733,GajA.faa
NZ_CP067005.1_2598,LmuB.faa
NZ_CP067005.1_609,Ppl.faa
NZ_CP067006.1_2350,GajA.faa
NZ_CP067006.1_525,Ppl.faa
NZ_CP067013.1_3557,PrrC.faa
NZ_CP067024.1_1587,GajA.faa
NZ_CP067024.1_2687,PtuA.faa
NZ_CP067024.1_3481,PDC-M01A.faa
NZ_CP067024.1_5025,PtuA.faa
NZ_CP067029.1_23,GajA.faa
NZ_CP067030.1_16,LmuB.faa
NZ_CP067034.1_23,GajA.faa
NZ_CP067044.1_1257,GajA.faa
NZ_CP067044.1_1311,GajA.faa
NZ_CP067044.1_1404,AbiL.faa
NZ_CP067044.1_1405,AbiL.faa
NZ_CP067044.1_3931,LmuB.faa
NZ_CP067044.1_4211,GajA.faa
NZ_CP067045.1_1624,LmuB.faa
NZ_CP067045.1_263,PrrC.faa
NZ_CP067045.1_4670,PrrC.faa
NZ_CP067057.1_2724,PtuA.faa
NZ_CP067071.1_1329,GajA.faa
NZ_CP067078.1_81,PtuA.faa
NZ_CP067098.1_1120,AbiL.faa
NZ_CP067098.1_1121,AbiL.faa
NZ_CP067098.1_172,PrrC.faa
NZ_CP067098.1_2869,GajA.faa
NZ_CP067098.1_675,GajA.faa
NZ_CP067100.1_4728,LmuB.faa
NZ_CP067102.1_1362,LmuB.faa
NZ_CP067124.1_2455,GajA.faa
NZ_CP067124.1_2899,GajA.faa
NZ_CP067140.1_1327,GajA.faa
NZ_CP067140.1_2359,AbiL.faa
NZ_CP067140.1_2360,AbiL.faa
NZ_CP067169.1_1138,PDC-M01A.faa;PtuA.faa
NZ_CP067265.1_2,HEC-04.faa
NZ_CP067274.1_2,HEC-04.faa
NZ_CP067311.1_2,HEC-04.faa
NZ_CP067336.1_1671,AbiL.faa
NZ_CP067336.1_1672,AbiL.faa
NZ_CP067341.1_878,AbiL.faa
NZ_CP067341.1_879,AbiL.faa
NZ_CP067362.1_1946,GajA.faa
NZ_CP067370.1_1238,GajA.faa
NZ_CP067372.1_1612,GajA.faa
NZ_CP067372.1_1616,LmuB.faa
NZ_CP067372.1_94,PtuA.faa
NZ_CP067373.1_11,GajA.faa
NZ_CP067379.1_281,PtuA.faa
NZ_CP067379.1_3619,GajA.faa
NZ_CP067380.1_4379,LmuB.faa
NZ_CP067393.1_955,PDC-M01A.faa;PtuA.faa
NZ_CP067400.1_103,GajA.faa
NZ_CP067412.1_4141,AbiL.faa
NZ_CP067412.1_4142,AbiL.faa
NZ_CP067412.1_425,AbiL.faa
NZ_CP067412.1_426,AbiL.faa
NZ_CP067465.1_1314,GajA.faa
NZ_CP067473.1_1241,GajA.faa
NZ_CP067480.1_64,GajA.faa
NZ_CP067500.1_265,PrrC.faa
NZ_CP067507.1_1265,GajA.faa
NZ_CP067509.1_1503,LmuB.faa
NZ_CP067509.1_645,GajA.faa
NZ_CP067516.1_1461,LmuB.faa
NZ_CP067516.1_639,GajA.faa
NZ_CP067579.1_1463,LmuB.faa
NZ_CP067579.1_639,GajA.faa
NZ_CP067584.1_1312,GajA.faa
NZ_CP067588.1_1433,LmuB.faa
NZ_CP067588.1_638,GajA.faa
NZ_CP067605.1_1312,GajA.faa
NZ_CP067608.1_4021,GajA.faa
NZ_CP067652.1_1341,GajA.faa
NZ_CP067660.1_1303,GajA.faa
NZ_CP067710.1_1117,LmuB.faa
NZ_CP067711.1_24,GajA.faa
NZ_CP067712.1_59,GajA.faa
NZ_CP067721.1_1097,PDC-M01A.faa
NZ_CP067733.1_1356,GajA.faa
NZ_CP067750.1_1582,Ppl.faa
NZ_CP067759.1_1298,GajA.faa
NZ_CP067767.1_1296,GajA.faa
NZ_CP067774.1_3718,GajA.faa
NZ_CP067777.1_4385,GajA.faa
NZ_CP067777.1_4386,GajA.faa
NZ_CP067789.1_1315,GajA.faa
NZ_CP067792.1_1312,GajA.faa
NZ_CP067843.1_1322,GajA.faa
NZ_CP067846.1_1315,GajA.faa
NZ_CP067849.1_1293,GajA.faa
NZ_CP067853.1_1312,GajA.faa
NZ_CP067862.1_1461,LmuB.faa
NZ_CP067862.1_639,GajA.faa
NZ_CP067882.1_1097,PDC-M01A.faa
NZ_CP067885.1_1326,GajA.faa
NZ_CP067896.1_1322,GajA.faa
NZ_CP067899.1_1310,GajA.faa
NZ_CP067961.1_1239,GajA.faa
NZ_CP067966.1_1113,GajA.faa
NZ_CP067966.1_3056,PDC-M01A.faa;PtuA.faa
NZ_CP067966.1_3973,Ppl.faa
NZ_CP068022.1_115,GajA.faa
NZ_CP068024.1_972,PrrC.faa
NZ_CP068034.2_2952,PtuA.faa
NZ_CP068034.2_425,PtuA.faa
NZ_CP068034.2_5,HEC-02.faa
NZ_CP068034.2_6,HEC-02.faa
NZ_CP068082.1_2062,PtuA.faa
NZ_CP068082.1_853,GajA.faa
NZ_CP068090.1_3952,PDC-M01A.faa
NZ_CP068096.1_816,LmuB.faa
NZ_CP068096.1_839,PtuA.faa
NZ_CP068107.1_1110,LmuB.faa
NZ_CP068107.1_1666,LmuB.faa
NZ_CP068107.1_2195,PtuA.faa
NZ_CP068112.1_1112,GajA.faa
NZ_CP068113.1_1478,LmuB.faa
NZ_CP068114.1_2104,PtuA.faa
NZ_CP068122.1_807,LmuB.faa
NZ_CP068131.1_6,GajA.faa
NZ_CP068135.1_3203,LmuB.faa
NZ_CP068158.1_1595,LmuB.faa
NZ_CP068159.1_2303,AbiL.faa
NZ_CP068159.1_2304,AbiL.faa
NZ_CP068162.1_2524,AbiL.faa
NZ_CP068162.1_2525,AbiL.faa
NZ_CP068176.1_2918,GajA.faa
NZ_CP068187.1_2639,AbiL.faa
NZ_CP068187.1_2640,AbiL.faa
NZ_CP068206.1_464,GajA.faa
NZ_CP068211.1_912,PDC-M01A.faa
NZ_CP068228.1_1782,PtuA.faa
NZ_CP068228.1_2214,HEC-04.faa
NZ_CP068229.1_3241,GajA.faa
NZ_CP068232.1_2224,GajA.faa
NZ_CP068232.1_2368,LmuB.faa
NZ_CP068232.1_42,PrrC.faa
NZ_CP068234.1_397,LmuB.faa
NZ_CP068237.1_3974,GajA.faa
NZ_CP068239.1_4799,GajA.faa
NZ_CP068278.1_2003,PtuA.faa
NZ_CP068345.1_1217,LmuB.faa
NZ_CP068434.1_948,LmuB.faa
NZ_CP068435.1_1901,LmuB.faa
NZ_CP068444.1_1647,GajA.faa
NZ_CP068483.1_2466,LmuB.faa
NZ_CP068485.1_2661,GajA.faa
NZ_CP068485.1_2664,AbiL.faa
NZ_CP068485.1_2665,AbiL.faa
NZ_CP068486.1_2840,GajA.faa
NZ_CP068486.1_4359,GajA.faa
NZ_CP068487.1_1394,AbiL.faa
NZ_CP068487.1_1395,AbiL.faa
NZ_CP068487.1_1793,PtuA.faa
NZ_CP068488.1_17,AbiL.faa
NZ_CP068488.1_18,AbiL.faa
NZ_CP068488.1_2089,AbiL.faa
NZ_CP068488.1_2090,AbiL.faa
NZ_CP068563.1_1677,AbiL.faa
NZ_CP068563.1_1678,AbiL.faa
NZ_CP068595.1_2627,PrrC.faa
NZ_CP068595.1_4129,PtuA.faa
NZ_CP068595.1_6913,GajA.faa
NZ_CP068597.1_16,PDC-M01A.faa
NZ_CP068622.1_2246,GajA.faa
NZ_CP068622.1_2898,PrrC.faa
NZ_CP068625.1_33,LmuB.faa
NZ_CP068627.1_1362,GajA.faa
NZ_CP068633.1_1796,GajA.faa
NZ_CP068633.1_2794,PrrC.faa
NZ_CP068633.1_3284,LmuB.faa
NZ_CP068633.1_940,PDC-M01A.faa
NZ_CP068634.1_659,GajA.faa
NZ_CP068635.1_33,LmuB.faa
NZ_CP068647.1_2246,GajA.faa
NZ_CP068647.1_2898,PrrC.faa
NZ_CP068709.1_1573,GajA.faa
NZ_CP068711.1_233,Ppl.faa
NZ_CP068718.1_301,GajA.faa
NZ_CP068720.1_408,PtuA.faa
NZ_CP068724.1_891,PrrC.faa
NZ_CP068760.1_2270,PDC-M01A.faa;PtuA.faa
NZ_CP068795.1_81,PDC-M01A.faa;PtuA.faa
NZ_CP068798.1_1678,GajA.faa
NZ_CP068798.1_1682,LmuB.faa
NZ_CP068802.1_1970,GajA.faa
NZ_CP068802.1_3003,PDC-M01A.faa;PtuA.faa
NZ_CP068807.1_2705,PDC-M01A.faa;PtuA.faa
NZ_CP068813.1_90,PDC-M01A.faa;PtuA.faa
NZ_CP068814.1_90,PDC-M01A.faa;PtuA.faa
NZ_CP068985.1_1037,HEC-03.faa
NZ_CP068985.1_1038,HEC-03.faa
NZ_CP068985.1_7677,AbiL.faa
NZ_CP068985.1_7678,AbiL.faa
NZ_CP068987.1_577,GajA.faa
NZ_CP068994.1_3176,LmuB.faa
NZ_CP068995.1_1117,PtuA.faa
NZ_CP068995.1_2850,PDC-M01A.faa;PtuA.faa
NZ_CP068997.1_3248,PtuA.faa
NZ_CP068998.1_2207,LmuB.faa
NZ_CP068999.1_55,GajA.faa
NZ_CP069004.1_2216,LmuB.faa
NZ_CP069005.1_104,GajA.faa
NZ_CP069079.1_1784,GajA.faa
NZ_CP069084.1_2047,GajA.faa
NZ_CP069084.1_494,PrrC.faa
NZ_CP069084.1_555,Ppl.faa
NZ_CP069085.1_2063,GajA.faa
NZ_CP069085.1_528,Ppl.faa
NZ_CP069159.1_1394,PtuA.faa
NZ_CP069170.1_1773,LmuB.faa
NZ_CP069171.1_52,GajA.faa
NZ_CP069177.1_5813,LmuB.faa
NZ_CP069197.1_1237,LmuB.faa
NZ_CP069199.1_1780,LmuB.faa
NZ_CP069201.1_35,GajA.faa
NZ_CP069204.1_16,GajA.faa
NZ_CP069213.1_3128,LmuB.faa
NZ_CP069240.1_1370,LmuB.faa
NZ_CP069245.1_2231,PtuA.faa
NZ_CP069245.1_3237,LmuB.faa
NZ_CP069245.1_464,GajA.faa
NZ_CP069277.1_1478,PrrC.faa
NZ_CP069277.1_64,GajA.faa
NZ_CP069279.1_1546,PDC-M01A.faa
NZ_CP069280.1_2106,PtuA.faa
NZ_CP069303.1_3133,GajA.faa
NZ_CP069303.1_3866,GajA.faa
NZ_CP069307.1_115,HEC-03.faa
NZ_CP069307.1_116,HEC-03.faa
NZ_CP069337.1_3216,GajA.faa
NZ_CP069360.1_81,LmuB.faa
NZ_CP069374.1_4,PtuA.faa
NZ_CP069389.1_2873,GajA.faa
NZ_CP069440.1_1395,AbiL.faa
NZ_CP069440.1_1396,AbiL.faa
NZ_CP069440.1_1567,PtuA.faa
NZ_CP069440.1_3204,AbiL.faa
NZ_CP069440.1_3205,AbiL.faa
NZ_CP069442.1_2741,GajA.faa
NZ_CP069444.1_3477,GajA.faa
NZ_CP069447.1_367,PtuA.faa
NZ_CP069447.1_381,LmuB.faa
NZ_CP069450.1_485,AbiL.faa
NZ_CP069450.1_486,AbiL.faa
NZ_CP069450.1_64,AbiL.faa
NZ_CP069450.1_65,AbiL.faa
NZ_CP069453.1_4020,PtuA.faa
NZ_CP069453.1_4066,GajA.faa
NZ_CP069457.1_2,AbiL.faa
NZ_CP069457.1_3,AbiL.faa
NZ_CP069459.1_240,LmuB.faa
NZ_CP069473.1_795,Ppl.faa
NZ_CP069482.1_981,HEC-04.faa
NZ_CP069488.1_2269,LmuB.faa
NZ_CP069492.1_5,AbiL.faa
NZ_CP069492.1_6,AbiL.faa
NZ_CP069496.1_3361,PtuA.faa
NZ_CP069501.1_2969,PtuA.faa
NZ_CP069504.1_2107,LmuB.faa
NZ_CP069504.1_608,PtuA.faa
NZ_CP069520.1_1373,AbiL.faa
NZ_CP069520.1_1374,AbiL.faa
NZ_CP069520.1_235,GajA.faa
NZ_CP069526.1_8415,PtuA.faa
NZ_CP069528.1_1243,PDC-M01A.faa;PtuA.faa
NZ_CP069537.1_1767,LmuB.faa
NZ_CP069537.1_344,PtuA.faa
NZ_CP069537.1_3513,PtuA.faa
NZ_CP069549.1_521,GajA.faa
NZ_CP069549.1_567,PtuA.faa
NZ_CP069555.1_5,AbiL.faa
NZ_CP069555.1_6,AbiL.faa
NZ_CP069558.1_722,LmuB.faa
NZ_CP069594.1_1723,PtuA.faa
NZ_CP069594.1_4702,PtuA.faa
NZ_CP069597.1_3595,HEC-02.faa
NZ_CP069597.1_3596,HEC-02.faa
NZ_CP069597.1_3864,PtuA.faa
NZ_CP069597.1_4195,PtuA.faa
NZ_CP069597.1_938,HEC-02.faa
NZ_CP069597.1_939,HEC-02.faa
NZ_CP069598.1_3596,HEC-02.faa
NZ_CP069598.1_3597,HEC-02.faa
NZ_CP069598.1_3865,PtuA.faa
NZ_CP069598.1_4196,PtuA.faa
NZ_CP069598.1_939,HEC-02.faa
NZ_CP069598.1_940,HEC-02.faa
NZ_CP069599.1_3595,HEC-02.faa
NZ_CP069599.1_3596,HEC-02.faa
NZ_CP069599.1_3864,PtuA.faa
NZ_CP069599.1_4195,PtuA.faa
NZ_CP069599.1_939,HEC-02.faa
NZ_CP069599.1_940,HEC-02.faa
NZ_CP069600.1_3596,HEC-02.faa
NZ_CP069600.1_3597,HEC-02.faa
NZ_CP069600.1_3865,PtuA.faa
NZ_CP069600.1_4196,PtuA.faa
NZ_CP069600.1_939,HEC-02.faa
NZ_CP069600.1_940,HEC-02.faa
NZ_CP069601.1_3596,HEC-02.faa
NZ_CP069601.1_3597,HEC-02.faa
NZ_CP069601.1_3865,PtuA.faa
NZ_CP069601.1_4196,PtuA.faa
NZ_CP069601.1_939,HEC-02.faa
NZ_CP069601.1_940,HEC-02.faa
NZ_CP069602.1_3596,HEC-02.faa
NZ_CP069602.1_3597,HEC-02.faa
NZ_CP069602.1_3865,PtuA.faa
NZ_CP069602.1_4196,PtuA.faa
NZ_CP069602.1_939,HEC-02.faa
NZ_CP069602.1_940,HEC-02.faa
NZ_CP069603.1_3596,HEC-02.faa
NZ_CP069603.1_3597,HEC-02.faa
NZ_CP069603.1_3865,PtuA.faa
NZ_CP069603.1_4196,PtuA.faa
NZ_CP069603.1_939,HEC-02.faa
NZ_CP069603.1_940,HEC-02.faa
NZ_CP069604.1_3596,HEC-02.faa
NZ_CP069604.1_3597,HEC-02.faa
NZ_CP069604.1_3865,PtuA.faa
NZ_CP069604.1_4196,PtuA.faa
NZ_CP069604.1_939,HEC-02.faa
NZ_CP069604.1_940,HEC-02.faa
NZ_CP069605.1_3596,HEC-02.faa
NZ_CP069605.1_3597,HEC-02.faa
NZ_CP069605.1_3865,PtuA.faa
NZ_CP069605.1_4196,PtuA.faa
NZ_CP069605.1_939,HEC-02.faa
NZ_CP069605.1_940,HEC-02.faa
NZ_CP069621.1_2361,LmuB.faa
NZ_CP069621.1_2375,PtuA.faa
NZ_CP069624.1_2362,LmuB.faa
NZ_CP069624.1_2376,PtuA.faa
NZ_CP069627.1_2363,LmuB.faa
NZ_CP069627.1_2377,PtuA.faa
NZ_CP069630.1_2364,LmuB.faa
NZ_CP069630.1_2378,PtuA.faa
NZ_CP069633.1_2361,LmuB.faa
NZ_CP069633.1_2375,PtuA.faa
NZ_CP069636.1_2361,LmuB.faa
NZ_CP069636.1_2375,PtuA.faa
NZ_CP069639.1_2364,LmuB.faa
NZ_CP069639.1_2378,PtuA.faa
NZ_CP069642.1_2366,LmuB.faa
NZ_CP069642.1_2380,PtuA.faa
NZ_CP069658.1_31,HEC-04.faa
NZ_CP069667.1_32,HEC-04.faa
NZ_CP069795.1_496,LmuB.faa
NZ_CP069795.1_497,LmuB.faa
NZ_CP069796.1_297,PrrC.faa
NZ_CP069796.1_926,LmuB.faa
NZ_CP069797.1_671,LmuB.faa
NZ_CP069806.1_3068,PtuA.faa
NZ_CP069861.1_327,GajA.faa
NZ_CP069861.1_4822,PtuA.faa
NZ_CP069873.1_287,GajA.faa
NZ_CP069873.1_4681,LmuB.faa
NZ_CP069883.1_150,GajA.faa
NZ_CP069944.1_2,Ppl.faa
NZ_CP069947.1_23,GajA.faa
NZ_CP069962.1_751,GajA.faa
NZ_CP069969.1_155,GajA.faa
NZ_CP069993.1_172,GajA.faa
NZ_CP070015.1_1235,GajA.faa
NZ_CP070015.1_356,LmuB.faa
NZ_CP070020.1_930,Ppl.faa
NZ_CP070026.1_3592,LmuB.faa
NZ_CP070130.1_4,AbiL.faa
NZ_CP070130.1_5,AbiL.faa
NZ_CP070152.1_1021,PtuA.faa
NZ_CP070158.1_4052,LmuB.faa
NZ_CP070158.1_46,GajA.faa
NZ_CP070222.1_93,PtuA.faa
NZ_CP070242.1_2856,AbiL.faa
NZ_CP070242.1_2857,AbiL.faa
NZ_CP070245.1_1532,GajA.faa
NZ_CP070245.1_3813,AbiL.faa
NZ_CP070245.1_3814,AbiL.faa
NZ_CP070245.1_4715,GajA.faa
NZ_CP070247.1_210,LmuB.faa
NZ_CP070249.1_2852,AbiL.faa
NZ_CP070249.1_2853,AbiL.faa
NZ_CP070254.1_1968,GajA.faa
NZ_CP070254.1_2870,AbiL.faa
NZ_CP070254.1_2871,AbiL.faa
NZ_CP070254.1_5154,GajA.faa
NZ_CP070257.1_210,LmuB.faa
NZ_CP070260.1_3111,LmuB.faa
NZ_CP070263.2_829,GajA.faa
NZ_CP070273.1_341,LmuB.faa
NZ_CP070350.1_3598,GajA.faa
NZ_CP070350.1_3679,LmuB.faa
NZ_CP070350.1_3707,PDC-M01A.faa;PtuA.faa
NZ_CP070350.1_3728,PDC-M01A.faa;PtuA.faa
NZ_CP070445.1_3715,HEC-04.faa
NZ_CP070446.1_24,GajA.faa
NZ_CP070449.1_3724,HEC-04.faa
NZ_CP070450.1_24,GajA.faa
NZ_CP070454.1_4458,GajA.faa
NZ_CP070459.1_3727,HEC-04.faa
NZ_CP070460.1_24,GajA.faa
NZ_CP070464.1_1627,LmuB.faa
NZ_CP070467.1_204,PrrC.faa
NZ_CP070471.1_6192,PrrC.faa
NZ_CP070485.1_4199,GajA.faa
NZ_CP070490.1_2480,AbiL.faa
NZ_CP070490.1_2481,AbiL.faa
NZ_CP070490.1_3700,PtuA.faa
NZ_CP070490.1_4825,GajA.faa
NZ_CP070491.1_279,PrrC.faa
NZ_CP070494.1_1332,PtuA.faa
NZ_CP070494.1_2496,HEC-03.faa
NZ_CP070494.1_2497,HEC-03.faa
NZ_CP070494.1_4200,PtuA.faa
NZ_CP070494.1_597,AbiL.faa
NZ_CP070494.1_598,AbiL.faa
NZ_CP070496.1_3019,AbiL.faa
NZ_CP070496.1_3020,AbiL.faa
NZ_CP070502.1_1138,LmuB.faa
NZ_CP070502.1_1142,GajA.faa
NZ_CP070503.1_2913,GajA.faa
NZ_CP070505.1_1982,LmuB.faa
NZ_CP070506.1_3957,GajA.faa
NZ_CP070511.1_3274,GajA.faa
NZ_CP070515.1_1441,PtuA.faa
NZ_CP070515.1_1442,PtuA.faa
NZ_CP070518.1_424,GajA.faa
NZ_CP070568.1_155,LmuB.faa
NZ_CP070569.1_922,PtuA.faa
NZ_CP070572.1_923,PtuA.faa
NZ_CP070593.1_1765,LmuB.faa
NZ_CP070602.1_4182,LmuB.faa
NZ_CP070844.1_4197,GajA.faa
NZ_CP070860.1_79,HEC-03.faa
NZ_CP070860.1_80,HEC-03.faa
NZ_CP070890.1_1703,LmuB.faa
NZ_CP070959.1_2232,PtuA.faa
NZ_CP070959.1_2236,PtuA.faa
NZ_CP070963.1_105,GajA.faa
NZ_CP070969.1_185,LmuB.faa
NZ_CP070970.1_2180,LmuB.faa
NZ_CP070972.1_57,GajA.faa
NZ_CP070982.1_2245,GajA.faa
NZ_CP070982.1_2741,PtuA.faa
NZ_CP070982.1_4933,GajA.faa
NZ_CP070995.1_844,LmuB.faa
NZ_CP070996.1_923,LmuB.faa
NZ_CP071007.1_2274,PtuA.faa
NZ_CP071023.1_2836,GajA.faa
NZ_CP071027.1_1700,LmuB.faa
NZ_CP071045.1_395,LmuB.faa
NZ_CP071090.1_3459,GajA.faa
NZ_CP071090.1_3461,LmuB.faa
NZ_CP071090.1_7605,PtuA.faa
NZ_CP071090.1_9907,PtuA.faa
NZ_CP071099.1_2323,PtuA.faa
NZ_CP071129.1_2518,AbiL.faa
NZ_CP071129.1_2519,AbiL.faa
NZ_CP071129.1_2652,PrrC.faa
NZ_CP071139.1_5951,GajA.faa
NZ_CP071139.1_5957,LmuB.faa
NZ_CP071142.1_911,PrrC.faa
NZ_CP071143.1_1077,PrrC.faa
NZ_CP071144.1_938,PrrC.faa
NZ_CP071145.1_1247,PrrC.faa
NZ_CP071146.1_1086,PrrC.faa
NZ_CP071147.1_1909,PrrC.faa
NZ_CP071148.1_2068,PrrC.faa
NZ_CP071150.1_4183,GajA.faa
NZ_CP071157.1_954,GajA.faa
NZ_CP071178.1_3292,LmuB.faa
NZ_CP071248.1_2298,AbiL.faa
NZ_CP071248.1_2299,AbiL.faa
NZ_CP071249.1_1171,PtuA.faa
NZ_CP071250.1_2313,PtuA.faa
NZ_CP071250.1_2318,PtuA.faa
NZ_CP071251.1_1919,GajA.faa
NZ_CP071276.1_4195,GajA.faa
NZ_CP071285.1_1050,GajA.faa
NZ_CP071311.1_1590,LmuB.faa
NZ_CP071312.1_220,PDC-M01A.faa
NZ_CP071319.1_2399,GajA.faa
NZ_CP071382.1_2491,AbiL.faa
NZ_CP071382.1_2492,AbiL.faa
NZ_CP071382.1_2494,HEC-02.faa
NZ_CP071382.1_2495,HEC-02.faa
NZ_CP071393.1_845,LmuB.faa
NZ_CP071402.1_107,LmuB.faa
NZ_CP071409.1_3254,GajA.faa
NZ_CP071446.1_590,GajA.faa
NZ_CP071464.1_1799,LmuB.faa
NZ_CP071501.1_677,PtuA.faa
NZ_CP071503.1_829,LmuB.faa
NZ_CP071521.1_2892,PDC-M01A.faa
NZ_CP071530.1_2497,GajA.faa
NZ_CP071547.1_3388,PtuA.faa
NZ_CP071586.1_1158,PDC-M01A.faa
NZ_CP071586.1_1709,PtuA.faa
NZ_CP071586.1_2871,GajA.faa
NZ_CP071589.1_34,GajA.faa
NZ_CP071590.1_723,LmuB.faa
NZ_CP071608.1_13,GajA.faa
NZ_CP071609.1_101,GajA.faa
NZ_CP071610.1_188,LmuB.faa
NZ_CP071618.1_1014,PtuA.faa
NZ_CP071621.1_198,GajA.faa
NZ_CP071626.1_381,GajA.faa
NZ_CP071626.1_383,PDC-M01A.faa;PtuA.faa
NZ_CP071681.1_11,LmuB.faa
NZ_CP071681.1_15,LmuB.faa
NZ_CP071684.1_622,AbiL.faa
NZ_CP071684.1_623,AbiL.faa
NZ_CP071698.1_298,PrrC.faa
NZ_CP071698.1_823,LmuB.faa
NZ_CP071707.1_453,PtuA.faa
NZ_CP071717.1_3637,PtuA.faa
NZ_CP071730.1_3336,LmuB.faa
NZ_CP071731.1_3337,LmuB.faa
NZ_CP071737.1_2455,LmuB.faa
NZ_CP071737.1_3803,PtuA.faa
NZ_CP071737.1_672,AbiL.faa
NZ_CP071737.1_673,AbiL.faa
NZ_CP071738.1_2930,LmuB.faa
NZ_CP071738.1_3779,PtuA.faa
NZ_CP071738.1_699,AbiL.faa
NZ_CP071738.1_700,AbiL.faa
NZ_CP071741.1_3026,GajA.faa
NZ_CP071741.1_725,AbiL.faa
NZ_CP071741.1_726,AbiL.faa
NZ_CP071743.1_2522,GajA.faa
NZ_CP071743.1_3576,LmuB.faa
NZ_CP071746.1_416,GajA.faa
NZ_CP071746.1_923,HEC-04.faa
NZ_CP071757.1_269,GajA.faa
NZ_CP071759.1_1230,LmuB.faa
NZ_CP071759.1_516,HEC-04.faa
NZ_CP071772.1_54,GajA.faa
NZ_CP071773.1_1895,PtuA.faa
NZ_CP071777.1_1895,PtuA.faa
NZ_CP071780.1_1896,PtuA.faa
NZ_CP071793.1_1000,PtuA.faa
NZ_CP071793.1_1481,PtuA.faa
NZ_CP071793.1_2494,PtuA.faa
NZ_CP071793.1_256,PtuA.faa
NZ_CP071793.1_5562,PtuA.faa
NZ_CP071793.1_5573,PtuA.faa
NZ_CP071796.1_1093,LmuB.faa
NZ_CP071796.1_2623,GajA.faa
NZ_CP071797.1_1262,AbiL.faa
NZ_CP071797.1_1263,AbiL.faa
NZ_CP071797.1_3030,GajA.faa
NZ_CP071798.1_1712,LmuB.faa
NZ_CP071801.1_1126,AbiL.faa
NZ_CP071801.1_1127,AbiL.faa
NZ_CP071802.1_2161,LmuB.faa
NZ_CP071807.1_350,HEC-02.faa
NZ_CP071807.1_351,HEC-02.faa
NZ_CP071819.1_1675,LmuB.faa
NZ_CP071822.1_16,HEC-04.faa
NZ_CP071822.1_4,HEC-04.faa
NZ_CP071826.1_383,LmuB.faa
NZ_CP071842.1_2069,HEC-03.faa
NZ_CP071842.1_2070,HEC-03.faa
